49.899,26.015,17.077,6.748,1.000
28.287,13.824,10.841,3.577,1.764
23.618,9.5,11.691,2.376,2.113
26.273,7.107,17.173,1.918,1.899
30.416,5.767,22.843,1.705,1.641
30.043,5.201,23.468,1.289,1.661
30.051,4.791,24.104,1.072,1.660
24.024,3.584,19.384,0.957,2.077
24.465,3.248,20.262,0.879,2.040
23.357,3.015,19.398,0.858,2.136
24.577,2.718,21.061,0.71,2.030
17.938,2.87,14.3,0.667,2.782
22.47,2.324,19.404,0.632,2.221
23.327,2.211,20.402,0.602,2.139
21.03,2.085,18.264,0.56,2.373
12.686,2.19,9.832,0.546,3.933
25.776,1.881,23.264,0.5,1.936
16.943,1.81,14.494,0.503,2.945
23.702,1.929,21.152,0.484,2.105
14.306,1.88,11.803,0.464,3.488
20.39,1.841,17.96,0.454,2.447
14.657,1.597,12.417,0.484,3.404
14.633,1.7,12.35,0.43,3.410
24.174,1.704,21.872,0.446,2.064
22.611,1.576,20.413,0.467,2.207
21.036,1.574,18.848,0.444,2.372
23.175,1.541,21.074,0.403,2.153
19.194,1.413,17.174,0.429,2.600
17.901,1.403,15.883,0.441,2.787
18.447,1.389,16.45,0.423,2.705
14.683,1.414,12.67,0.42,3.398
13.976,1.477,11.905,0.412,3.570
21.594,1.454,19.526,0.436,2.311
21.423,1.406,19.415,0.42,2.329
15.66,1.454,13.598,0.417,3.186
13.289,1.402,11.296,0.418,3.755
24.816,1.43,22.746,0.448,2.011
13.363,1.432,11.287,0.451,3.734
18.933,1.346,16.943,0.448,2.636
21.534,1.415,19.479,0.448,2.317
13.483,1.409,11.423,0.462,3.701
20.045,1.409,17.97,0.469,2.489
17.18,1.333,15.191,0.464,2.904
18.139,1.385,16.079,0.479,2.751
29.485,1.425,27.379,0.48,1.692
19.278,1.419,17.182,0.488,2.588
23.364,1.485,21.208,0.473,2.136
18.561,1.421,16.401,0.544,2.688
24.686,1.378,22.59,0.525,2.021
19.799,1.437,17.64,0.522,2.520
24.875,1.473,22.664,0.54,2.006
15.845,1.473,13.66,0.521,3.149
13.306,1.467,11.116,0.531,3.750
16.804,1.513,14.523,0.565,2.969
22.238,1.485,19.963,0.595,2.244
20.696,1.483,18.464,0.564,2.411
24.092,1.539,21.802,0.567,2.071
20.166,1.5,17.893,0.584,2.474
18.133,1.535,15.8,0.61,2.752
19.132,1.498,16.844,0.605,2.608
14.574,1.535,12.244,0.611,3.424
18.389,1.558,16.004,0.629,2.714
24.809,1.647,22.322,0.644,2.011
20.342,1.638,17.885,0.624,2.453
17.349,1.65,14.855,0.646,2.876
26.417,1.64,23.927,0.656,1.889
25.908,1.683,23.355,0.659,1.926
26.854,1.635,24.377,0.636,1.858
29.073,1.597,26.596,0.682,1.716
37.215,1.632,34.703,0.672,1.341
24.375,1.644,21.823,0.714,2.047
26.817,1.641,24.24,0.719,1.861
30.232,1.573,27.632,0.803,1.651
34.938,1.581,32.23,0.916,1.428
63.321,1.578,60.542,0.997,0.788
36.875,1.554,34.115,0.992,1.353
49.369,1.562,46.57,1.009,1.011
62.718,1.559,59.854,1.074,0.796
61.239,1.593,58.275,1.152,0.815
34.559,1.63,31.57,1.151,1.444
21.021,1.676,17.891,1.24,2.374
27.699,1.656,24.547,1.272,1.801
30.101,1.655,26.908,1.324,1.658
24.6,1.721,21.289,1.382,2.028
27.528,1.65,24.259,1.396,1.813
23.259,1.679,19.851,1.491,2.145
35.78,1.724,32.271,1.569,1.395
31.978,1.673,28.444,1.635,1.560
28.017,1.609,24.495,1.683,1.781
27.869,1.668,24.198,1.769,1.790
21.424,1.74,17.696,1.772,2.329
40.49,1.698,36.638,1.937,1.232
43.444,1.684,39.541,1.985,1.149
58.519,1.639,54.531,2.114,0.853
38.541,1.675,34.523,2.097,1.295
92.524,1.606,88.413,2.274,0.539
43.974,1.68,39.835,2.198,1.135
69.228,1.752,64.759,2.472,0.721
61.102,1.712,56.731,2.422,0.817
55.175,1.653,50.709,2.571,0.904
42.699,1.696,38.254,2.518,1.169
68.673,1.761,64.035,2.622,0.727
45.024,1.737,40.24,2.782,1.108
41.561,1.884,36.728,2.716,1.201
48.782,1.876,43.848,2.835,1.023
96.795,1.67,91.915,2.975,0.516
53.629,1.804,48.567,3.016,0.930
50.33,1.906,45.11,3.08,0.991
43.102,1.824,37.864,3.165,1.158
49.756,1.772,44.538,3.218,1.003
57.517,1.713,52.174,3.389,0.868
43.024,1.93,37.439,3.416,1.160
41.615,1.826,36.07,3.49,1.199
52.533,1.969,46.729,3.61,0.950
46.542,1.841,40.661,3.784,1.072
53.534,1.948,47.554,3.794,0.932
39.544,1.95,33.563,3.802,1.262
58.729,1.891,52.562,4.038,0.850
50.972,1.916,44.715,4.113,0.979
205.713,1.91,199.412,4.159,0.243
163.196,1.964,156.773,4.227,0.306
131.066,1.947,124.417,4.45,0.381
68.033,1.978,61.439,4.398,0.733
63.288,1.977,56.544,4.556,0.788
83.154,2.043,76.2,4.689,0.600
63.076,2.035,56.169,4.655,0.791
56.561,2.068,49.48,4.793,0.882
53.193,2.151,45.973,4.863,0.938
229.064,2.044,221.803,4.995,0.218
59.07,2.135,51.579,5.147,0.845
52.269,2.037,44.831,5.174,0.955
71.602,2.087,64.116,5.19,0.697
54.236,2.059,46.506,5.448,0.920
51.758,2.041,44.041,5.466,0.964
73.065,2.101,65.231,5.522,0.683
68.532,2.083,60.601,5.632,0.728
64.502,2.137,56.452,5.704,0.774
133.971,2.089,125.737,5.945,0.372
93.164,2.104,84.909,5.942,0.536
75.337,2.121,67.001,6.013,0.662
67.762,2.058,59.314,6.166,0.736
59.393,2.061,50.883,6.243,0.840
61.004,2.208,52.199,6.395,0.818
76.216,2.105,67.395,6.516,0.655
64.638,2.099,55.776,6.544,0.772
346.564,2.159,337.495,6.71,0.144
78.694,2.158,69.449,6.88,0.634
128.249,2.174,118.969,6.895,0.389
80.968,2.162,71.572,7.03,0.616
72.544,2.144,63.04,7.155,0.688
71.56,2.139,61.996,7.203,0.697
144.099,2.168,134.303,7.424,0.346
76.907,2.191,67.154,7.359,0.649
78.619,2.142,68.817,7.459,0.635
77.013,2.139,66.99,7.689,0.648
78.101,2.264,67.86,7.785,0.639
64.226,2.232,53.831,7.943,0.777
63.056,2.22,52.642,7.989,0.791
86.38,2.237,75.661,8.259,0.578
77.907,2.29,67.189,8.224,0.640
255.159,2.34,244.365,8.244,0.196
66.844,2.313,55.791,8.533,0.746
84.466,2.284,73.39,8.581,0.591
89.384,2.277,78.103,8.788,0.558
78.717,2.356,67.262,8.875,0.634
84.436,2.294,72.899,9.016,0.591
78.419,2.318,66.697,9.182,0.636
75.983,2.376,64.017,9.378,0.657
72.677,2.332,60.645,9.477,0.687
83.977,2.332,71.788,9.619,0.594
152.133,2.353,139.746,9.818,0.328
81.78,2.434,69.257,9.867,0.610
104.058,2.277,91.815,9.731,0.480
81.377,2.421,68.542,10.184,0.613
75.139,2.394,62.25,10.261,0.664
161.119,2.448,147.978,10.464,0.310
81.813,2.446,68.624,10.483,0.610
110.719,2.346,97.629,10.496,0.451
83.434,2.496,69.788,10.907,0.598
91.537,2.48,77.814,11.013,0.545
76.592,2.487,62.728,11.137,0.651
76.819,2.481,62.74,11.355,0.650
131.74,2.53,117.415,11.559,0.379
82.568,2.512,68.314,11.505,0.604
77.561,2.511,62.928,11.849,0.643
81.976,2.497,67.371,11.863,0.609
96.005,2.504,81.239,12.013,0.520
85.375,2.487,70.506,12.133,0.584
81.051,2.523,66.016,12.264,0.616
83.78,2.537,68.514,12.45,0.596
87.573,2.499,72.313,12.514,0.570
92.705,2.531,77.309,12.611,0.538
80.423,2.506,64.829,12.833,0.620
91.552,2.521,75.831,12.953,0.545
159.522,2.568,143.409,13.296,0.313
95.277,2.583,79.339,13.109,0.524
89.077,2.509,73.165,13.141,0.560
85.99,2.556,69.616,13.553,0.580
90.705,2.541,74.096,13.776,0.550
96.364,2.52,79.826,13.754,0.518
93.293,2.597,76.476,13.957,0.535
99.79,2.671,82.752,14.116,0.500
77.122,2.711,59.508,14.631,0.647
89.936,2.593,72.661,14.42,0.555
107.041,2.654,89.652,14.469,0.466
87.625,2.64,69.869,14.822,0.569
170.606,2.611,152.974,14.767,0.292
87.196,2.631,69.452,14.859,0.572
239.795,2.645,221.644,15.223,0.208
217.414,2.717,198.717,15.706,0.230
123.277,2.654,104.389,15.935,0.405
93.228,2.669,74.934,15.367,0.535
82.769,2.702,63.808,15.985,0.603
91.092,2.633,72.342,15.849,0.548
75.195,2.788,55.56,16.583,0.664
157.293,2.661,138.17,16.189,0.317
74.149,2.76,54.424,16.707,0.673
113.52,2.636,94.145,16.48,0.440
100.49,2.707,80.167,17.364,0.497
92.561,2.644,72.734,16.93,0.539
97.992,2.63,78.031,17.032,0.509
82.28,2.78,61.567,17.665,0.606
91.621,2.762,71.193,17.398,0.545
92.596,2.693,72.176,17.475,0.539
94.54,2.71,73.849,17.707,0.528
115.589,2.647,94.901,17.742,0.432
91.308,2.691,70.488,17.84,0.546
107.011,2.806,85.855,18.087,0.466
97.142,2.698,75.773,18.365,0.514
108.853,2.804,87.167,18.597,0.458
97.108,2.717,75.252,18.841,0.514
153.495,2.768,131.728,18.704,0.325
97.475,2.795,75.423,18.971,0.512
183.248,2.825,160.732,19.372,0.272
104.456,2.779,81.921,19.467,0.478
106.364,2.823,83.604,19.654,0.469
82.038,2.848,58.755,20.139,0.608
107.109,2.895,84.015,19.896,0.466
107.707,2.837,84.441,20.125,0.463
107.858,2.819,84.48,20.279,0.463
101.932,2.821,78.208,20.592,0.490
356.06,2.806,332.065,20.867,0.140
106.027,2.865,81.937,20.935,0.471
90.942,2.97,66.016,21.669,0.549
